"date","fisYr","ticker","compName","totalRev","country","cmnShrTraded","totalMktVal","industry","bidLow","askHigh","holdingPeriodReturn","avgPrc","avgShOut","avgShVol","ceoName","ceoStart","ceoEnd","ceoComp1","ceoComp2","ceoSalPctChg","ceoShares","ceoGender","ceoChg"
2013-09-30,2013,"CBB","CINCINNATI BELL INC",948.5,"USA",70339798,565.8634,"4813",2.72,3.09,"-0.090301",3.05333333333333,207986.333333333,234610,"Leigh R. Fox","06/01/2017",NA,1650.788,1650.788,NA,28.885,"MALE",NA
2013-12-31,2013,"CBB","CINCINNATI BELL INC",1256.9,"USA",85994996,741.0674,"4813",3.07,3.63,"0.112500",3.20666666666667,208030.333333333,286739,"Leigh R. Fox","06/01/2017",NA,1650.788,1650.788,NA,28.885,"MALE",NA
2014-03-31,2014,"CBB","CINCINNATI BELL INC",282.2,"USA",63297610,722.2958,"4813",3.4,3.75,"0.032836",3.42333333333333,208505.666666667,211047.666666667,"Leigh R. Fox","06/01/2017",NA,857.231,857.231,15.19,55.445,"MALE",NA
2014-06-30,2014,"CBB","CINCINNATI BELL INC",565.2,"USA",72191208,821.7669,"4813",3.56,3.93,"-0.005063",3.74333333333333,208957,240648.666666667,"Leigh R. Fox","06/01/2017",NA,857.231,857.231,15.19,55.445,"MALE",NA
2014-09-30,2014,"CBB","CINCINNATI BELL INC",866.6,"USA",53993290,705.1321,"4813",3.35,3.85,"-0.081744",3.61666666666667,209089,180010,"Leigh R. Fox","06/01/2017",NA,857.231,857.231,15.19,55.445,"MALE",NA
2014-12-31,2014,"CBB","CINCINNATI BELL INC",1161.5,"USA",69409166,667.6542,"4813",2.97,3.49,"-0.103933",3.47333333333333,209192.333333333,231389.666666667,"Leigh R. Fox","06/01/2017",NA,857.231,857.231,15.19,55.445,"MALE",NA
2015-03-31,2015,"CBB","CINCINNATI BELL INC",292.9,"USA",60979080,739.7645,"4813",3.43,3.68,"0.053731",3.27,209456.333333333,203348.666666667,"Leigh R. Fox","06/01/2017",NA,867.872,867.872,10,83.85,"MALE",NA
2015-06-30,2015,"CBB","CINCINNATI BELL INC",578.7,"USA",70046994,801.6728,"4813",3.6,4.09,"0.043716",3.63666666666667,214407.333333333,233496.333333333,"Leigh R. Fox","06/01/2017",NA,867.872,867.872,10,83.85,"MALE",NA
2015-09-30,2015,"CBB","CINCINNATI BELL INC",878.5,"USA",55904238,654.7757,"4813",3.08,3.57,"-0.090379",3.48666666666667,209874.666666667,186543.666666667,"Leigh R. Fox","06/01/2017",NA,867.872,867.872,10,83.85,"MALE",NA
2015-12-31,2015,"CBB","CINCINNATI BELL INC",1167.8,"USA",45667079,755.5572,"4813",3.4,3.79,"-0.045093",3.71333333333333,209865.333333333,152230.666666667,"Leigh R. Fox","06/01/2017",NA,867.872,867.872,10,83.85,"MALE",NA
2016-03-31,2016,"CBB","CINCINNATI BELL INC",288.9,"USA",58204748,812.8161,"4813",3.43,3.89,"0.118497",3.52333333333333,209968.333333333,194015.666666667,"Leigh R. Fox","06/01/2017",NA,1439.398,1439.398,9.857,37.744,"MALE",NA
2016-06-30,2016,"CBB","CINCINNATI BELL INC",588.1,"USA",51290431,955.7515,"4813",3.92,4.61,"0.148241",4.12333333333333,210002.666666667,170968.666666667,"Leigh R. Fox","06/01/2017",NA,1439.398,1439.398,9.857,37.744,"MALE",NA
2016-09-30,2016,"CBB","CINCINNATI BELL INC",900.5,"USA",52078347,857.3467,"4813",3.91,4.27,"-0.023923",4.42,210091.333333333,173685.333333333,"Leigh R. Fox","06/01/2017",NA,1439.398,1439.398,9.857,37.744,"MALE",NA
2017-03-31,2017,"CBB","CINCINNATI BELL INC",249.6,"USA",16749264,745.7541,"4813",17.6,19.65,"-0.082901",19.9833333333333,42095,55909,"Leigh R. Fox","06/01/2017",NA,2686.443,2686.443,47.272,48.934,"MALE",NA
2017-06-30,2017,"CBB","CINCINNATI BELL INC",509,"USA",18796842,824.5017,"4813",17.2,19.66,"0.150000",18.4666666666667,42133,62660,"Leigh R. Fox","06/01/2017",NA,2686.443,2686.443,47.272,48.934,"MALE",NA
2018-12-31,2018,"CBB","CINCINNATI BELL INC",1378.2,"USA",30890722,390.4315,"4813",6.66,12.67,"-0.373591",11.4633333333333,50163,103169.666666667,"Leigh R. Fox","06/01/2017",NA,2218.161,2218.161,4.353,68.227,"MALE",NA
2019-09-30,2019,"CBB","CINCINNATI BELL INC",1146.3,"USA",36391302,255.6294,"4813",5.04,7.3,"-0.066298",4.77333333333333,50402.3333333333,121754.666666667,"Leigh R. Fox","06/01/2017",NA,2723.05,2723.05,3.006,112.953,"MALE",NA
2019-12-31,2019,"CBB","CINCINNATI BELL INC",1536.7,"USA",39070664,527.9079,"4813",6.44,10.52,"0.613251",7.35666666666667,50420.6666666667,130322,"Leigh R. Fox","06/01/2017",NA,2723.05,2723.05,3.006,112.953,"MALE",NA
2008-10-31,2009,"CBRL","CRACKER BARREL OLD CTRY STOR",573.932,"USA",47162757,445.7299,"5812",15.88,26.44,"-0.234981",24.02,22358,158218.333333333,"Sandra Brophy Cochran","09/12/2011",NA,1319.853,1047.028,NA,0,"FEMALE",NA
2009-04-30,2009,"CBRL","CRACKER BARREL OLD CTRY STOR",1771.682,"USA",37765229,737.1491,"5812",28.25,33.97,"0.145601",27.8766666666667,22394,129047,"Sandra Brophy Cochran","09/12/2011",NA,1319.853,1047.028,NA,0,"FEMALE",NA
2009-07-31,2009,"CBRL","CRACKER BARREL OLD CTRY STOR",2367.285,"USA",30565592,655.7858,"5812",28.66,31.05,"0.041577",29.3933333333333,22649.6666666667,104540.333333333,"Sandra Brophy Cochran","09/12/2011",NA,1319.853,1047.028,NA,0,"FEMALE",NA
2010-04-30,2010,"CBRL","CRACKER BARREL OLD CTRY STOR",1792.032,"USA",16584746,1176.339,"5812",46.86,52.78,"0.068780",46.4766666666667,23212.3333333333,57770.6666666667,"Sandra Brophy Cochran","09/12/2011",NA,2092.057,1641.774,210.588,20.815,"FEMALE",NA
2011-01-31,2011,"CBRL","CRACKER BARREL OLD CTRY STOR",1238.968,"USA",15467486,1193.8212,"5812",50.31,54.88,"-0.056053",52.97,23290.6666666667,53718,"Sandra Brophy Cochran","09/12/2011",NA,3062.82,3062.82,18.75,47.757,"FEMALE",NA
2011-10-31,2012,"CBRL","CRACKER BARREL OLD CTRY STOR",598.437,"USA",20233319,971.2225,"5812",38.56,43.66,"0.064951",41.59,22873.3333333333,69640.6666666667,"Sandra Brophy Cochran","09/12/2011",NA,4426.234,4426.234,46.491,71.908,"FEMALE",NA
2012-01-31,2012,"CBRL","CRACKER BARREL OLD CTRY STOR",1271.671,"USA",14174423,1205.9304,"5812",50.62,53.45,"0.045428",50.14,22964,49564.3333333333,"Sandra Brophy Cochran","09/12/2011",NA,4426.234,4426.234,46.491,71.908,"FEMALE",NA
2012-04-30,2012,"CBRL","CRACKER BARREL OLD CTRY STOR",1880.185,"USA",14026193,1335.9595,"5812",54.8,57.84,"0.035305",56.33,23071.3333333333,49017,"Sandra Brophy Cochran","09/12/2011",NA,4426.234,4426.234,46.491,71.908,"FEMALE",NA
2012-07-31,2012,"CBRL","CRACKER BARREL OLD CTRY STOR",2580.195,"USA",13599272,1470.8182,"5812",60.01,63.73,"0.004140",62.2433333333333,23237,47184.3333333333,"Sandra Brophy Cochran","09/12/2011",NA,4426.234,4426.234,46.491,71.908,"FEMALE",NA
2012-10-31,2013,"CBRL","CRACKER BARREL OLD CTRY STOR",627.451,"USA",11649988,1507.0411,"5812",63.19,68.24,"-0.044107",64.58,23585.6666666667,39874.3333333333,"Sandra Brophy Cochran","09/12/2011",NA,6194.43,8508.279,6.347,71.908,"FEMALE",NA
2013-01-31,2013,"CBRL","CRACKER BARREL OLD CTRY STOR",1330.122,"USA",13686185,1538.1138,"5812",63.65,65.68,"0.016495",63.51,23689,45174.3333333333,"Sandra Brophy Cochran","09/12/2011",NA,6194.43,8508.279,6.347,71.908,"FEMALE",NA
2013-04-30,2013,"CBRL","CRACKER BARREL OLD CTRY STOR",1970.529,"USA",11230031,1965.7369,"5812",79.94,82.78,"0.029561",79.6233333333333,23758,39280.6666666667,"Sandra Brophy Cochran","09/12/2011",NA,6194.43,8508.279,6.347,71.908,"FEMALE",NA
2013-07-31,2013,"CBRL","CRACKER BARREL OLD CTRY STOR",2644.63,"USA",10170297,2329.5305,"5812",96.1,102.16,"0.042151",94.0066666666667,23786,36712,"Sandra Brophy Cochran","09/12/2011",NA,6194.43,8508.279,6.347,71.908,"FEMALE",NA
2013-10-31,2014,"CBRL","CRACKER BARREL OLD CTRY STOR",649.141,"USA",9789203,2614.4665,"5812",102.33,109.96,"0.072065",103.824666666667,23855,35444.6666666667,"Sandra Brophy Cochran","09/12/2011",NA,5624.96,14377.741,3.243,117.908,"FEMALE",NA
2014-01-31,2014,"CBRL","CRACKER BARREL OLD CTRY STOR",1347.632,"USA",12205140,2358.4182,"5812",96.73,111.06,"-0.093668",105.856666666667,23814,41639.3333333333,"Sandra Brophy Cochran","09/12/2011",NA,5624.96,14377.741,3.243,117.908,"FEMALE",NA
2014-04-30,2014,"CBRL","CRACKER BARREL OLD CTRY STOR",1990.93,"USA",12310557,2256.8015,"5812",94.62,98.63,"-0.017997",97.1433333333333,23820,41065,"Sandra Brophy Cochran","09/12/2011",NA,5624.96,14377.741,3.243,117.908,"FEMALE",NA
2014-07-31,2014,"CBRL","CRACKER BARREL OLD CTRY STOR",2683.677,"USA",11297037,2309.6842,"5812",96.86,100.62,"-0.016170",99.0266666666667,23821,37767.3333333333,"Sandra Brophy Cochran","09/12/2011",NA,5624.96,14377.741,3.243,117.908,"FEMALE",NA
2014-10-31,2015,"CBRL","CRACKER BARREL OLD CTRY STOR",683.428,"USA",11767368,2757.4418,"5812",102.15,115.35,"0.127532",106.316666666667,23875.3333333333,39228.3333333333,"Sandra Brophy Cochran","09/12/2011",NA,7321.845,7321.845,3.141,110.335,"FEMALE",NA
2015-04-30,2015,"CBRL","CRACKER BARREL OLD CTRY STOR",2123.099,"USA",22027167,3172.7635,"5812",132.48,151.64999,"-0.122650",145.216666666667,23924,73442,"Sandra Brophy Cochran","09/12/2011",NA,7321.845,7321.845,3.141,110.335,"FEMALE",NA
2015-07-31,2015,"CBRL","CRACKER BARREL OLD CTRY STOR",2842.284,"USA",25585607,3641.7146,"5812",148.17,160.75,"0.045790",147.376666666667,23964,85336.6666666667,"Sandra Brophy Cochran","09/12/2011",NA,7321.845,7321.845,3.141,110.335,"FEMALE",NA
2016-10-31,2017,"CBRL","CRACKER BARREL OLD CTRY STOR",709.971,"USA",22809574,3316.416,"5812",131.62,138,"0.052413",140.776666666667,24006,76074.6666666667,"Sandra Brophy Cochran","09/12/2011",NA,6209.342,6209.342,3.024,110.335,"FEMALE",NA
2017-01-31,2017,"CBRL","CRACKER BARREL OLD CTRY STOR",1482.653,"USA",20735140,3800.2366,"5812",156.41,163.38,"-0.046533",162.593336666667,24040.3333333333,69149.6666666667,"Sandra Brophy Cochran","09/12/2011",NA,6209.342,6209.342,3.024,110.335,"FEMALE",NA
2017-07-31,2017,"CBRL","CRACKER BARREL OLD CTRY STOR",2926.289,"USA",16358617,3739.5052,"5812",155.45,168.45,"-0.042451",163.17,24047.3333333333,54586,"Sandra Brophy Cochran","09/12/2011",NA,6209.342,6209.342,3.024,110.335,"FEMALE",NA
2017-10-31,2018,"CBRL","CRACKER BARREL OLD CTRY STOR",710.368,"USA",20323938,3746.3394,"5812",149.52,157.64999,"0.037660",152.136666666667,24048.3333333333,67786.3333333333,"Sandra Brophy Cochran","09/12/2011",NA,6234.602,6234.602,4.167,126.687,"FEMALE",NA
2018-01-31,2018,"CBRL","CRACKER BARREL OLD CTRY STOR",1498.139,"USA",19268085,4236.2259,"5812",160.42,178,"0.118258",163.9,23998,64410.3333333333,"Sandra Brophy Cochran","09/12/2011",NA,6234.602,6234.602,4.167,126.687,"FEMALE",NA
2018-04-30,2018,"CBRL","CRACKER BARREL OLD CTRY STOR",2219.552,"USA",18594264,3950.8184,"5812",157.66,164.82001,"0.041394",159.963336666667,24004,62133.3333333333,"Sandra Brophy Cochran","09/12/2011",NA,6234.602,6234.602,4.167,126.687,"FEMALE",NA
2018-07-31,2018,"CBRL","CRACKER BARREL OLD CTRY STOR",3030.445,"USA",20808786,3517.6379,"5812",145.3,158.83,"-0.030184",153.13834,24004,69325,"Sandra Brophy Cochran","09/12/2011",NA,6234.602,6234.602,4.167,126.687,"FEMALE",NA
2018-10-31,2019,"CBRL","CRACKER BARREL OLD CTRY STOR",733.543,"USA",24478311,3813.7151,"5812",144.87,165.17,"0.086998",151.63333,24025.3333333333,81624.6666666667,"Sandra Brophy Cochran","09/12/2011",NA,6928.738,6928.738,0,106.687,"FEMALE",NA
2019-01-31,2019,"CBRL","CRACKER BARREL OLD CTRY STOR",1545.25,"USA",25820441,4021.5785,"5812",160.67999,169.86,"0.054235",169.316666666667,24034,86130.3333333333,"Sandra Brophy Cochran","09/12/2011",NA,6928.738,6928.738,0,106.687,"FEMALE",NA
2019-04-30,2019,"CBRL","CRACKER BARREL OLD CTRY STOR",2284.853,"USA",23886382,4057.1846,"5812",151.89999,171.64999,"0.051853",164.11334,24041,80032.6666666667,"Sandra Brophy Cochran","09/12/2011",NA,6928.738,6928.738,0,106.687,"FEMALE",NA
2019-07-31,2019,"CBRL","CRACKER BARREL OLD CTRY STOR",3071.951,"USA",24942643,4177.5518,"5812",169.00999,179.61,"0.042640",167.17667,24044,83125,"Sandra Brophy Cochran","09/12/2011",NA,6928.738,6928.738,0,106.687,"FEMALE",NA
2019-10-31,2020,"CBRL","CRACKER BARREL OLD CTRY STOR",749.04,"USA",23986981,3728.268,"5812",154.36,162.17,"-0.035967",161.183326666667,24056.3333333333,79945,"Sandra Brophy Cochran","09/12/2011",NA,6191.36,6191.36,-10.701,126.393,"FEMALE",NA
2020-01-31,2020,"CBRL","CRACKER BARREL OLD CTRY STOR",1595.183,"USA",22932882,3661.603,"5812",152.92999,162.63,"0.003187",153.470003333333,23968.3333333333,76172.6666666667,"Sandra Brophy Cochran","09/12/2011",NA,6191.36,6191.36,-10.701,126.393,"FEMALE",NA
2020-04-30,2020,"CBRL","CRACKER BARREL OLD CTRY STOR",2027.727,"USA",47450542,2307.7956,"5812",69.94,101.87,"0.170392",107.983333333333,23943,157394.333333333,"Sandra Brophy Cochran","09/12/2011",NA,6191.36,6191.36,-10.701,126.393,"FEMALE",NA
2020-07-31,2020,"CBRL","CRACKER BARREL OLD CTRY STOR",2522.792,"USA",37078874,2617.8076,"5812",98.16,112.67,"-0.003967",109.503333333333,23695,123065.666666667,"Sandra Brophy Cochran","09/12/2011",NA,6191.36,6191.36,-10.701,126.393,"FEMALE",NA
2008-06-30,2008,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",19643546,617.2597,"6020",20.62,24.19,"-0.136759",23.4133333333333,29907.3333333333,65706,"Mark E. Tryniski","08/01/2006",NA,858.995,858.995,6.01,94.448,"MALE",NA
2008-09-30,2008,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",20393010,756.9144,"6020",22.33,29.8,"0.122566",23.7833333333333,29935,68095.6666666667,"Mark E. Tryniski","08/01/2006",NA,858.995,858.995,6.01,94.448,"MALE",NA
2008-12-31,2008,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",18193481,795.9189,"6020",20.71,24.39,"0.067216",24.1333333333333,32519.3333333333,60678.3333333333,"Mark E. Tryniski","08/01/2006",NA,858.995,858.995,6.01,94.448,"MALE",NA
2009-03-31,2009,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",23701206,548.4285,"6020",13.74,18.04,"-0.008182",17.27,32669.3333333333,79005,"Mark E. Tryniski","08/01/2006",NA,986.524,986.524,6.961,184.78,"MALE",NA
2009-06-30,2009,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",20623099,476.709,"6020",14.34,16.21,"-0.046452",15.5033333333333,32742,68745.3333333333,"Mark E. Tryniski","08/01/2006",NA,986.524,986.524,6.961,184.78,"MALE",NA
2009-09-30,2009,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",14030782,598.1598,"6020",17.02,19.52,"0.037016",18.0766666666667,32741,46841.6666666667,"Mark E. Tryniski","08/01/2006",NA,986.524,986.524,6.961,184.78,"MALE",NA
2009-12-31,2009,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",10573380,633.368,"6020",18.29,19.9,"0.052263",18.8266666666667,32742,35299.6666666667,"Mark E. Tryniski","08/01/2006",NA,986.524,986.524,6.961,184.78,"MALE",NA
2010-03-31,2010,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",12015036,753.5852,"6020",22.18,23.6,"0.026328",22.0333333333333,32879.6666666667,40050.3333333333,"Mark E. Tryniski","08/01/2006",NA,988.191,988.191,-3.704,223.716,"MALE",NA
2010-06-30,2010,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",12594731,730.2064,"6020",21.47,23.49,"-0.025383",23.1833333333333,33111,42024.6666666667,"Mark E. Tryniski","08/01/2006",NA,988.191,988.191,-3.704,223.716,"MALE",NA
2010-09-30,2010,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",11548005,763.0806,"6020",22.02,23.24,"0.029672",23.4466666666667,33154.6666666667,38668.3333333333,"Mark E. Tryniski","08/01/2006",NA,988.191,988.191,-3.704,223.716,"MALE",NA
2010-12-31,2010,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",10394156,925.2686,"6020",24.65,28.58,"0.163206",25.0733333333333,33171,34681.3333333333,"Mark E. Tryniski","08/01/2006",NA,988.191,988.191,-3.704,223.716,"MALE",NA
2011-03-31,2011,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",10257077,811.3218,"6020",23.58,25.39,"-0.025835",24.9033333333333,33387.6666666667,34313.3333333333,"Mark E. Tryniski","08/01/2006",NA,1017.179,921.155,2.404,59.309,"MALE",NA
2011-06-30,2011,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",11343295,912.4455,"6020",23.16,24.79,"-0.001994",24.9633333333333,36784.3333333333,37850,"Mark E. Tryniski","08/01/2006",NA,1017.179,921.155,2.404,59.309,"MALE",NA
2011-09-30,2011,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",17920744,835.65,"6020",22.06,24.56,"-0.083100",24.2933333333333,36807.6666666667,59770,"Mark E. Tryniski","08/01/2006",NA,1017.179,921.155,2.404,59.309,"MALE",NA
2012-12-31,2012,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",8019536,1084.1674,"6020",26.25,27.62,"0.027902",27.2766666666667,39581,26734.6666666667,"Mark E. Tryniski","08/01/2006",NA,1060.291,1212.604,33.291,78.791,"MALE",NA
2013-09-30,2013,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",7987747,1374.8995,"6020",33.16,34.12,"0.034898",33.6333333333333,40193,26648.6666666667,"Mark E. Tryniski","08/01/2006",NA,1639.384,2351.509,5.806,95.135,"MALE",NA
2013-12-31,2013,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",7785659,1604.3021,"6020",37.47,40.27,"0.028307",38.2833333333333,40336,25951.3333333333,"Mark E. Tryniski","08/01/2006",NA,1639.384,2351.509,5.806,95.135,"MALE",NA
2014-03-31,2014,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",9912577,1586.4752,"6020",36.23,39.43,"0.078781",37.0166666666667,40461.3333333333,33094.3333333333,"Mark E. Tryniski","08/01/2006",NA,1481.346,1330.385,2.75,228.869,"MALE",NA
2014-06-30,2014,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",8594469,1472.9056,"6020",35.27,37.46,"0.027316",36.3,40673.3333333333,28649.3333333333,"Mark E. Tryniski","08/01/2006",NA,1481.346,1330.385,2.75,228.869,"MALE",NA
2014-09-30,2014,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",8107338,1367.3481,"6020",33.59,35.82,"-0.041030",34.72,40692,27028.6666666667,"Mark E. Tryniski","08/01/2006",NA,1481.346,1330.385,2.75,228.869,"MALE",NA
2014-12-31,2014,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",9905470,1553.7212,"6020",36.54,38.8,"0.038929",37.7566666666667,40634.3333333333,33022.6666666667,"Mark E. Tryniski","08/01/2006",NA,1481.346,1330.385,2.75,228.869,"MALE",NA
2015-03-31,2015,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",10085503,1441.2224,"6020",34.66,35.95,"0.004786",34.8466666666667,40684.3333333333,33640,"Mark E. Tryniski","08/01/2006",NA,1609.382,2123.271,7.56,240.897,"MALE",NA
2015-06-30,2015,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",7984753,1543.9243,"6020",35.18,38.52,"0.078165",36.01,40754.6666666667,26616,"Mark E. Tryniski","08/01/2006",NA,1609.382,2123.271,7.56,240.897,"MALE",NA
2015-09-30,2015,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",9727714,1524.6762,"6020",34.5,37.17,"0.051038",37.02,40940.3333333333,32425.6666666667,"Mark E. Tryniski","08/01/2006",NA,1609.382,2123.271,7.56,240.897,"MALE",NA
2015-12-31,2015,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",13898689,1748.3735,"6020",38.99,42.99,"-0.066775",41.2766666666667,41865.6666666667,46343.6666666667,"Mark E. Tryniski","08/01/2006",NA,1609.382,2123.271,7.56,240.897,"MALE",NA
2016-03-31,2016,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",12566137,1683.9147,"6020",37.86,39.23,"0.040238",37.6266666666667,43842.3333333333,41928.6666666667,"Mark E. Tryniski","08/01/2006",NA,1858.895,3428.156,2.75,225.008,"MALE",NA
2016-06-30,2016,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",8222471,1815.3151,"6020",38.45,42.18,"0.003880",40.6333333333333,44098,27408.3333333333,"Mark E. Tryniski","08/01/2006",NA,1858.895,3428.156,2.75,225.008,"MALE",NA
2016-09-30,2016,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",8521350,2134.0153,"6020",46.28,48.11,"0.020653",46.5633333333333,44234.3333333333,28424,"Mark E. Tryniski","08/01/2006",NA,1858.895,3428.156,2.75,225.008,"MALE",NA
2017-03-31,2017,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",19639301,2526.6609,"6020",52.67,60.84,"-0.069180",57.5833333333333,44506.6666666667,65466,"Mark E. Tryniski","08/01/2006",NA,1833.306,1618.027,0.774,251.948,"MALE",NA
2017-06-30,2017,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",19994194,2817.0542,"6020",54,58.03,"0.043341",55.16,45974,66653.3333333333,"Mark E. Tryniski","08/01/2006",NA,1833.306,1618.027,0.774,251.948,"MALE",NA
2018-12-31,2018,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",15878182,2988.3414,"6020",54.72,65.32,"-0.106305",60.7833333333333,51169.6666666667,53206.3333333333,"Mark E. Tryniski","08/01/2006",NA,1534.657,1534.657,6.567,267.64,"MALE",NA
2019-09-30,2019,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",12154307,3186.9054,"6020",60.19,66,"0.018200",62.89,51587,40755,"Mark E. Tryniski","08/01/2006",NA,2432.084,4805.211,3,258.328,"MALE",NA
2019-12-31,2019,"CBU","COMMUNITY BANK SYSTEM INC",NA,"USA",13960309,3674.2664,"6020",66.86,71.07,"0.051584",68.8566666666667,51693,46668.3333333333,"Mark E. Tryniski","08/01/2006",NA,2432.084,4805.211,3,258.328,"MALE",NA
2008-06-30,2008,"CCI","CROWN CASTLE INTL CORP",750.134,"USA",101994741,11074.5754,"6798",38.73,42.47,"-0.088491",40.0233333333333,282393.666666667,340200,"Jay A. Brown","06/01/2016",NA,2558.246,2558.246,NA,300.916,"MALE",NA
2008-09-30,2008,"CCI","CROWN CASTLE INTL CORP",1134.482,"USA",139015131,8549.8829,"6798",27.17,37.42,"-0.225401",34.8566666666667,283944,472353.333333333,"Jay A. Brown","06/01/2016",NA,2558.246,2558.246,NA,300.916,"MALE",NA
2008-12-31,2008,"CCI","CROWN CASTLE INTL CORP",1526.504,"USA",268496388,5333.0795,"6798",12.75,18.92,"0.249467",17.6066666666667,287836.666666667,895182.333333333,"Jay A. Brown","06/01/2016",NA,2558.246,2558.246,NA,300.916,"MALE",NA
2009-03-31,2009,"CCI","CROWN CASTLE INTL CORP",402.91,"USA",158478029,6173.5164,"6798",15.84,21.61,"0.163626",19.1566666666667,288676.333333333,528295.666666667,"Jay A. Brown","06/01/2016",NA,2113.462,3282.712,36.386,351.371,"MALE",NA
2009-06-30,2009,"CCI","CROWN CASTLE INTL CORP",812.784,"USA",143978974,7205.7654,"6798",21.84,24.7,"-0.009893",24.2666666666667,290742.666666667,479944,"Jay A. Brown","06/01/2016",NA,2113.462,3282.712,36.386,351.371,"MALE",NA
2009-09-30,2009,"CCI","CROWN CASTLE INTL CORP",1241.863,"USA",105408423,9305.6012,"6798",26.07,31.88,"0.167535",28.9866666666667,289566,351420.666666667,"Jay A. Brown","06/01/2016",NA,2113.462,3282.712,36.386,351.371,"MALE",NA
2009-12-31,2009,"CCI","CROWN CASTLE INTL CORP",1685.407,"USA",104051455,11553.5545,"6798",35.2,39.79,"0.064050",35.3166666666667,291170.333333333,346992.666666667,"Jay A. Brown","06/01/2016",NA,2113.462,3282.712,36.386,351.371,"MALE",NA
2010-03-31,2010,"CCI","CROWN CASTLE INTL CORP",444.327,"USA",114042177,11267.075,"6798",36.88,39.8,"0.011376",37.6566666666667,291464.666666667,380155.333333333,"Jay A. Brown","06/01/2016",NA,2721.071,2819.433,8.347,304.036,"MALE",NA
2010-06-30,2010,"CCI","CROWN CASTLE INTL CORP",900.454,"USA",140035756,10933.9574,"6798",35.57,39.64,"0.006211",37.38,289226,467098.333333333,"Jay A. Brown","06/01/2016",NA,2721.071,2819.433,8.347,304.036,"MALE",NA
